880B2DBCF9EED2C348257F30002EF79C,杭州政务普刊〔2016〕1号,刊物：杭州政务普刊第1期(总第4805期)  ,"20160104T163300,44+08","20161220T194647,25+08",草稿,1,0,201601-04-1.doc
302DE8626072048448257F3000348046,每日动态〔2016〕1号,刊物：每日动态第1期(总第4491期)  ,"20160104T173327,10+08","20161220T194647,27+08",草稿,1,0,动态2016-1期.doc
949C8F1C7C4A98C948257F30003754F0,今日要情〔2016〕1号,刊物：今日要情第1期(总第2494期) ,"20160104T180422,24+08","20161220T194647,29+08",草稿,1,0,今日要情1.doc
819694D63D19604948257F30003754F3,市政府常务会议纪要〔2015〕22号,市政府常务会议纪要〔2015〕22号,"20160104T180422,27+08","20180205T201333,82+08",归档,1,0,"['市政府常务会议纪要〔2015〕22号.cebx', '市政府常务会议纪要〔2015〕22号.doc']"
69EFC3687457BFCD48257F3100164DA3,杭州商务〔2016〕6号,简报：杭州商务 第6期(总19期),"20160105T120336,67+08","20161220T194647,41+08",草稿,1,0,杭州商务第19期（电博6）.doc
5FB38C185A74ED2448257F3100238B01,〔2015〕号,市领导对《全省新能源汽车产业发展和推广应用工作会议安排》的批示,"20160105T142813,45+08","20161121T114942,18+08",归档,1,0,ReceiveFile_48257F3100238AE0.doc
283A26F7B2EE065648257F310023A3CD,〔2015〕号,市领导对《市编委办、市财政局反馈情况》的批示,"20160105T142916,93+08","20160816T163912,89+08",已经归档,1,0,ReceiveFile_48257F310023A3BE.doc
DFA4D82B94E4F1A948257F310023B86B,〔2015〕号,关于落实市委第117次常委会有关分解任务的意见征询函,"20160105T143009,71+08","20161220T194647,43+08",归档,1,0,ReceiveFile_48257F310023B862.doc
D67B3C63433EB5F448257F310023D24E,〔2015〕号,关于驻京信访干部队伍建设和工作经费保障使用情况的通报,"20160105T143115,98+08","20161220T194647,45+08",归档,1,0,ReceiveFile_48257F310023D245.doc
C38DEFECC34CE25D48257F3100243873,府办简复  第 B20151911号,《关于对第43届世界技能大赛获奖选手和为参赛工作作出突出贡献的单位及个人予以表扬奖励的请示》的简复单,"20160105T143537,47+08","20170428T161050,21+08",归档,1,0,ReceiveFile_48257F3100243846.doc
926D52295C431D8148257F310024FFFC,浙经信技术〔2015〕501号,浙江省经济和信息化委员会 浙江省财政厅关于公布2016年浙江省优秀工业新产品（新技术）名单的通知,"20160105T144408,28+08","20161220T194647,49+08",已经归档,1,0,ReceiveFile_48257F310024FFCB.doc
294976CB42EBACBF48257F3100255A95,浙财会〔2015〕40号,浙江省财政厅关于会计类收费资金专项检查工作的通知,"20160105T144800,21+08","20161220T194647,52+08",已经归档,1,0,ReceiveFile_48257F3100255A68.doc
F62885B070BAD00748257F310025898D,浙人社发〔2015〕147号,浙江省人力资源和社会保障厅 浙江省财政厅 浙江省地方税务局关于部属企业社会化管理服务资金有关问题的通知,"20160105T145000,45+08","20170428T161049,48+08",已经归档,1,0,ReceiveFile_48257F3100258977.doc
04A9AD71D8B3DF1848257F310025AED4,浙财社〔2015〕204号,浙江省财政厅 浙江省人力资源和社会保障厅 浙江省卫生和计划生育委员会转发财政部人力资源和社会保障部 国家卫生计生委关于编报2015年社会保险基金决算的通知,"20160105T145135,88+08","20170428T161049,50+08",已经归档,1,0,ReceiveFile_48257F310025AEC1.doc
7FE9CF6054BF2DC348257F310026271E,浙财预〔2015〕53号,浙江省财政厅关于“十三五”期间继续筹措援疆援藏和扶持省内重点县援助资金的通知,"20160105T145643,82+08","20170310T170807,43+08",已经归档,1,0,ReceiveFile_48257F31002626CA.doc
7C7D5F895C46784248257F3100266A08,浙财社〔2015〕201号,浙江省财政厅 浙江省卫生和计划生育委员会关于提前下达2016年重大公共卫生服务中央补助资金的通知,"20160105T145935,12+08","20170310T170807,45+08",已经归档,1,0,ReceiveFile_48257F31002669C4.doc
210872AA512C788448257F3100269883,浙财企〔2016〕176号,浙江省财政厅 浙江省商务厅关于清算下达2015年度中央外经贸发展专项资金的通知,"20160105T150134,11+08","20170310T170807,47+08",已经归档,1,0,ReceiveFile_48257F3100269862.doc
B64EBF5E8F526DC248257F31002706B1,浙财会函字〔2015〕48号,关于拨付会计从业资格考试及会计初级专业资格考试教材发行费的通知,"20160105T150616,17+08","20170310T170807,49+08",已经归档,1,0,ReceiveFile_48257F31002705CF.doc
2C04BDC3F0DD6B3948257F31002737EB,〔2015〕第79号,会计档案管理办法,"20160105T150822,19+08","20180205T201333,90+08",已经归档,1,0,ReceiveFile_48257F31002737A4.doc
94F5EE865924FEBF48257F310027791A,浙环函〔2015〕484号,关于印发我省水污染防治专项2015年度实施方案的通知,"20160105T151109,06+08","20161220T194647,79+08",归档,1,0,ReceiveFile_48257F3100277907.doc
2800C26CE21AAEDA48257F310027B3B1,浙财采监〔2015〕21号,浙江省财政厅关于做好《浙江省政府采购活动现场组织管理办法》贯彻落实工作的通知,"20160105T151339,05+08","20161220T194647,81+08",已经归档,1,0,ReceiveFile_48257F310027B36C.doc
07589ED8B351DC8E48257F310027E519,浙编办发〔2016〕61号,浙江省编委办 浙江省教育厅 浙江省财政厅转发中央编办 教育部 财政部关于统一城乡中小学教职工编制标准的通知,"20160105T151545,53+08","20170310T170807,41+08",归档,1,0,ReceiveFile_48257F310027E4C3.doc
330EB3FFF3C67C4248257F3100281366,浙林造〔2015〕91号,关于开展省级以上公益林补偿资金使用管理情况自查的通知,"20160105T151744,06+08","20161220T194647,86+08",归档,1,0,ReceiveFile_48257F3100281290.doc
76D5321C1634AA2A48257F3100283AE7,建村发〔2015〕511号,关于印发《浙江省农村生活污水治理设施运行维护管理工作实施方案（试行）》的通知,"20160105T151925,19+08","20161220T194647,88+08",归档,1,0,ReceiveFile_48257F3100283AD0.doc
F2EAEF13AB99572548257F3100287C61,浙财会〔2015〕33号,浙江省财政厅 浙江省人力资源和社会保障厅关于公布浙江省2015年度高级会计师资格考试合格人员名单的通知,"20160105T152212,81+08","20190220T115640,49+08",已经归档,1,0,ReceiveFile_48257F3100287C37.doc
0567BAEDCD10DDB948257F310028D03A,浙农专发〔2016〕73号,浙江省农业厅等6部门关于印发《深化推进家禽净膛“杀白”上市工作专项行动方案（2016-2018）》的通知,"20160105T152547,46+08","20170123T160404,00+08",归档,1,0,ReceiveFile_48257F310028CFEC.doc
E997531BE979864B48257F3100291F58,浙财企〔2015〕183号,浙江省财政厅关于核定中央及省级财政解决国有企业职教幼教退休教师待遇补助基数的通知,"20160105T152910,00+08","20170428T161049,46+08",已经归档,1,0,ReceiveFile_48257F3100291F42.doc
ED69189DEA9AEC1348257F31002960BA,浙财建〔2015〕254号,浙江省财政厅关于对2015年对口支援新疆建设资金进行余缺调剂的通知,"20160105T153157,38+08","20170310T170807,55+08",已经归档,1,0,ReceiveFile_48257F31002960A8.doc
459B738274A24ECF48257F310029910C,浙农综办〔2015〕115号,浙江省农业综合开发办公室关于加强农业综合开发竣工项目验收工作的通知,"20160105T153401,08+08","20161220T194648,05+08",已经归档,1,0,ReceiveFile_48257F31002990B5.doc
70AFACE23DE7B0E648257F31002A5CE4,浙财社〔2015〕208号,浙江省财政厅关于编报2015年度就业等四项社会保障专项资金决算的通知,"20160105T154242,92+08","20170428T161049,52+08",已经归档,1,0,ReceiveFile_48257F31002A5CCD.doc
7A7AD19B128A208548257F31002A97AE,浙价成〔2015〕255号,浙江省物价局 浙江省财政厅 浙江省农业厅 浙江省粮食局 中国农业发展银行浙江省分行关于公布2016年小麦最低收购价格的通知,"20160105T154513,42+08","20161220T194648,11+08",归档,1,0,ReceiveFile_48257F31002A9788.doc
075A6B65DC2EC35E48257F31002AC71F,浙体经〔2015〕331号,关于印发《关于推进体育场馆运营管理改革 提高公共服务水平的实施意见》的通知,"20160105T154714,87+08","20170310T170807,51+08",已经归档,1,0,ReceiveFile_48257F31002AC6D3.doc
ABA3B180C14D7E8E48257F31002B1B37,浙经信电子〔2015〕516号,浙江省经济和信息化委员会 浙江省财政厅关于公布2015年省级信息经济发展示范区名单的通知,"20160105T155050,15+08","20161220T194648,16+08",已经归档,1,0,ReceiveFile_48257F31002B1B23.doc
A101F494E851FDE948257F31002B63C6,浙金融办〔2015〕96号,省金融办 省财政厅关于开展2015年度小额贷款公司风险补偿资金申报工作的通知,"20160105T155355,90+08","20161220T194648,18+08",归档,1,0,ReceiveFile_48257F31002B63B3.doc
FEFC75BA3080158148257F31002BE377,杭政办函〔2015〕180号,杭州市人民政府办公厅转发市交通运输局市财政局关于杭州市城市公共汽（电）车营运服务成本规制实施办法等4个文件的通知,"20160105T155922,79+08","20161220T194648,21+08",已经归档,1,0,ReceiveFile_48257F31002BE332.doc
AF544F7AFB41D8C548257F31002C55F4,浙财办〔2015〕26号,浙江省财政厅关于2015年度全省财政系统调研报告评审结果的通报,"20160105T160415,88+08","20180205T201333,97+08",已经归档,1,0,ReceiveFile_48257F31002C55DE.doc
6D2E2CF270A2970848257F31003238B5,每日动态〔2016〕2号,刊物：每日动态第2期(总第4492期)  ,"20160105T170833,17+08","20161220T194648,30+08",草稿,1,0,动态2016-2期.doc
85CF029FC79FEA7248257F310034F7D6,今日要情〔2016〕2号,刊物：今日要情第2期(总第2495期) ,"20160105T173833,18+08","20161220T194648,32+08",草稿,1,0,今日要情2.doc
4FB8AC73FA8D32B848257F310034F7D8,杭政办通报〔2015〕91号,发文：杭政办通报〔2015〕91号.张鸿铭市长在西湖区调研时的讲话要点,"20160105T173833,20+08","20180205T201334,06+08",归档,1,0,"['杭政办通报〔2015〕91号.cebx', '杭政办通报〔2015〕91号.doc']"
4E6597AB31C8D5F448257F32001087E2,浙政发〔2015〕45号,浙江省人民政府关于追记黄群超一等功的决定,"20160106T110033,62+08","20180205T201334,16+08",归档,1,0,SFB-ZZF1545.cebx
4E998C33BE0AF51C48257F32001087E7,浙政发〔2015〕44号,浙江省人民政府关于给予温州市公安消防局和吴兴荣张拥军分别记集体一等功和个人一等功的决定,"20160106T110033,67+08","20180205T201334,25+08",归档,1,0,SFB-ZZF1544.cebx
BD7682D384819CB448257F32001087ED,浙政发〔2015〕39号,浙江省人民政府关于改进口岸工作推进大通关建设的实施意见,"20160106T110033,73+08","20190218T162613,24+08",归档,1,0,SFB-ZZF1539.cebx
F649367A23318C0548257F3200134704,浙政办发〔2015〕126号,浙江省人民政府办公厅关于加快科技服务业发展的实施意见,"20160106T113033,64+08","20190218T162613,27+08",归档,1,0,"['12_10_SFB-ZZBF15126_PS_Merge.cebx', '12_10_SFB-ZZBF15126_PS_Merge.pdf']"
EF4FB7A50738F99548257F320013470D,浙政发〔2015〕46号,浙江省人民政府关于开展服务业强县（市、区）培育工作的通知,"20160106T113033,73+08","20190218T162613,31+08",归档,1,0,SFB-ZZF1546.cebx
FD49B4789E27303648257F3200160637,国发〔2015〕68号,国务院关于宣布失效一批国务院文件的决定,"20160106T120033,83+08","20180205T201334,35+08",归档,1,0,GF1568.cebx
53BD04877835CE5448257F320016064A,浙政办发〔2015〕129号,浙江省人民政府办公厅关于进一步规范驻省会城市办事机构管理工作的通知,"20160106T120034,02+08","20170310T171303,32+08",归档,1,0,SFB-ZZBF15129.cebx
8C75B67C1CCAAD7248257F32001BB337,国际峰会专刊〔2016〕24号,"刊物：国际峰会专刊第24期(总第24期) 紧密围绕峰会这一圆心  凝心聚力服务奉献峰会
——市政府办公厅党组开展“峰会服务奉献年”主题实践活动","20160106T130233,51+08","20161220T194648,83+08",草稿,1,0,国际峰会专刊（24）.doc
2C669BAC704653EE48257F3200233B58,杭组通〔2015〕79号,关于印发朱伟副部长在杭州市2015年度区县（市）和市直单位党（工）委书记抓基层党建工作述职评议会上讲话的通知,"20160106T142449,52+08","20190220T115640,47+08",归档,1,0,ReceiveFile_48257F32002339C2.doc
D63FEA41B2C3BC6048257F3200238D8E,杭普法办〔2016〕13号,关于印发加强法治文化建设实施意见的通知,"20160106T142819,98+08","20180205T201334,43+08",归档,1,0,ReceiveFile_48257F3200238D75.doc
AA19D4056E51BC7548257F320023A3D8,杭审财报〔2015〕56号,关于余杭区人民政府《2014年度财政收支决算审计》的审计报告,"20160106T142917,04+08","20170310T170806,54+08",归档,1,0,ReceiveFile_48257F320023A3D0.doc
E08944F872B8B15048257F320023C239,〔2015〕号,关于2014年度杭州市政府数据集中容灾备份项目资金管理使用问题整改情况的报告,"20160106T143034,81+08","20180205T201334,45+08",已经归档,1,0,ReceiveFile_48257F320023C231.doc
1A0870B22201286248257F320024C89D,杭审财决〔2015〕177号,杭州市审计局关于余杭区人民政府2014年度财政收支决算的审计决定,"20160106T144146,53+08","20170310T170806,58+08",归档,1,0,ReceiveFile_48257F320024C88D.doc
1998B1DAB91C743748257F320024E0C2,浙地税稽便函〔2016〕1号,关于开展2016年稽查工作思路调研的通知,"20160106T144248,34+08","20161220T194649,05+08",归档,1,0,SendFile_8F52F3E010598071.doc
E7FAC592477BE23D48257F320026DE76,杭州市综合考评和绩效管理工作简报〔2015〕29号,简报：杭州市综合考评和绩效管理工作简报 第29期(总305期),"20160106T150433,18+08","20161220T194649,07+08",草稿,1,0,杭考评办简报第29期.PDF
9653249162F8322B48257F320026DE7E,浙政办发〔2015〕130号,浙江省人民政府办公厅关于加强土地出让管理工作的通知,"20160106T150433,26+08","20190218T162613,40+08",归档,1,0,SFB-ZZBF15130.cebx
36E5D8F46D820F2248257F320026DE81,浙政办发〔2015〕128号,浙江省人民政府办公厅关于加强省外涉浙突发事件应对工作的意见,"20160106T150433,29+08","20180205T201334,55+08",归档,1,0,SFB-ZZBF15128.cebx
F683542554D343C048257F320026DE85,浙政办发〔2015〕125号,浙江省人民政府办公厅关于下达城镇棚户区和城乡危房改造及配套基础设施建设计划的通知,"20160106T150433,33+08","20161220T194649,23+08",归档,1,0,SFB-ZZBF15125.cebx
97161627E8CF758D48257F320026DE89,浙政办发〔2015〕120号,浙江省人民政府办公厅关于推进龙泉青瓷龙泉宝剑产业传承发展的指导意见,"20160106T150433,37+08","20161220T194649,26+08",归档,1,0,SFB-ZZBF15120.cebx
019CDF97953CD91648257F3200299DBB,参阅〔2016〕1号,刊物：参阅第1期(总第2048期)  余杭区临平新城多举措去化房地产库存成效明显,"20160106T153433,55+08","20161220T194649,28+08",草稿,1,0,参阅2016-1期.doc
97E861DC72C79EB348257F3200299DBE,府办简复  第 B20151811号,简复单: 关于要求明确公共交通优惠换乘的政府购买服务有关事宜的请示,"20160106T153433,58+08","20170310T171217,91+08",归档,1,0,府办简复第B20151811号.cebx
8DB4C55A75F1B78048257F32002C7439,情况专报〔2016〕6号,刊物：情况专报第6期(总第3748期)  非法集资犯罪频频引发集体访亟须引起重视,"20160106T160533,37+08","20161220T194649,34+08",草稿,1,0,情况专报2016-6期.doc
40F84036E97AF7D748257F32002F337B,杭州政务普刊〔2016〕2号,刊物：杭州政务普刊第2期(总第4806期)  ,"20160106T163533,71+08","20161220T194649,36+08",草稿,1,0,201601-06-2.doc
25B5367CC87470FF48257F32002F337D,公文工作通报〔2015〕4号,2015年四季度各区、县（市） 各部门请示类公文退文情况的通报,"20160106T163533,73+08","20180205T201334,64+08",归档,1,0,"['第四期.cebx', '第四期.doc']"
D4E6E03B39A51F3748257F32003209E3,今日要情〔2016〕3号,刊物：今日要情第3期(总第2496期) ,"20160106T170633,31+08","20161220T194649,46+08",草稿,1,0,今日要情3.doc
07E956AA51873CCB48257F320034C90F,每日动态〔2016〕3号,刊物：每日动态第3期(总第4493期)  ,"20160106T173633,43+08","20161220T194649,48+08",草稿,1,0,动态2016-3期.doc
4125B47D8360202E48257F32003A5EA0,今日要情〔2016〕3号,刊物：今日要情第3期(总第2496期) ,"20160106T183733,12+08","20161220T194649,50+08",草稿,1,0,今日要情3.doc
726D6C2AA582446E48257F32003D3534,杭委办发电〔2016〕1号,中共杭州市委办公厅关于开展查找“短板”专项工作的通知,"20160106T190833,16+08","20180205T201334,77+08",归档,1,0,"['杭委办发电〔2016〕1号.doc', '29中共杭州市委办公厅关于开展查找“短板”专项工作的通知.doc']"
8DD705A5F117113748257F33000A07D5,杭政函〔2016〕6号,发文：杭政函〔2016〕6号.杭州市人民政府关于章舜年同志任职的通知,"20160107T094933,65+08","20180205T201334,88+08",归档,1,0,"['杭政函〔2016〕6号.cebx', '杭政函〔2016〕6号.doc']"
E2647E6C136CAA8548257F33000A0814,杭政干〔2016〕1号,杭州市人民政府关于董蒋灿同志任职的通知,"20160107T094934,28+08","20180205T201334,97+08",归档,1,0,"['杭政干〔2016〕1号.cebx', '杭政干〔2016〕1号.doc']"
7B0ED9B262C0281C48257F33000A0817,杭政函〔2016〕5号,杭州市人民政府关于对长浜路等部分道路桥梁命名的批复,"20160107T094934,31+08","20180205T201335,08+08",归档,1,0,"['杭政函〔2016〕5号.cebx', '杭政函〔2016〕5号.doc']"
44C3E656A415A33B48257F33000A081D,杭政办通报〔2015〕92号,张鸿铭市长在市政府与市总工会第十八次联席会议上的讲话要点,"20160107T094934,37+08","20180205T201335,18+08",归档,1,0,"['杭政办通报〔2015〕92号.cebx', '杭政办通报〔2015〕92号.doc']"
2E6DB274C8A38E4248257F3300221FD9,〔2016〕号,关于转发《中共浙江省委办公厅关于开展2015年度党委（党组）党风廉政建设主体责任、意识形态工作主体责任和省委落实中央巡视组反馈意见十大整改行动落实情况检查工作的通知》的通知,"20160107T141243,77+08","20180205T201335,27+08",归档,1,0,ReceiveFile_48257F3300221FBE.doc
E813348FB54B419B48257F330025F40A,情况交流〔2016〕2号,刊物：情况交流第2期(总第1412期) 市妇联助推发展来料加工精准扶贫显成效,"20160107T145433,06+08","20161220T194650,13+08",草稿,1,0,情况交流（专报发）2.doc
0679B55E0C62DC0348257F3300311FE2,杭人社发〔2015〕442号,关于做好2016年初定认定职称工作的通知,"20160107T165634,26+08","20190220T115640,39+08",归档,1,0,"['杭人社发〔2015〕442号[20160107160234170].doc', '杭人社发〔2015〕442号.cebx']"
E17EF55C803035BE48257F330033DED1,情况专报〔2016〕10号,刊物：情况专报第10期(总第3752期)  “互联网+政府采购”杭州模式获2015年中国政府采购年度创新奖,"20160107T172633,77+08","20161220T194650,18+08",草稿,1,0,情况专报2016-10期.doc
D058700480C73C0E48257F330033DED7,每日动态〔2016〕4号,刊物：每日动态第4期(总第4494期)  ,"20160107T172633,83+08","20161220T194650,20+08",草稿,1,0,动态2016-4期.doc
891FC775995C660C48257F33003415FF,浙地税办发〔2016〕1号,浙江省地方税务局办公室转发国家税务总局办公厅关于互联网网站和网上办税系统Weblogic等漏洞整改及相关工作的紧急通知,"20160107T172855,03+08","20180205T201335,30+08",归档,1,0,"['附件1.doc', '附件2.doc', 'ReceiveFile_48257F33003415F2.doc']"
EA6FE760870ACC8748257F330036B54B,今日要情〔2016〕4号,刊物：今日要情第4期(总第2497期) ,"20160107T175733,55+08","20161220T194650,25+08",草稿,1,0,今日要情4.doc
4431B555BEF9DCE948257F3300397486,杭政办通报〔2016〕1号,戚哮虎副市长在残疾人机动轮椅车更新和车棚安装工作部署会上的讲话要点,"20160107T182733,82+08","20161220T194650,29+08",归档,1,0,"['杭政办通报〔2016〕1号.cebx', '杭政办通报〔2016〕1号.doc']"
8EFFDD221A15D14E48257F3300397488,杭政办通报〔2015〕90号,张鸿铭市长在市政府与市政协工作联席会议上的讲话参考,"20160107T182733,84+08","20180205T201335,39+08",归档,1,0,"['杭政办通报〔2015〕90号.cebx', '杭政办通报〔2015〕90号.doc']"
2A7562139CDF418E48257F330039748A,市长办公会议纪要〔2016〕1号,市长办公会议纪要〔2016〕1号,"20160107T182733,86+08","20170310T171303,29+08",归档,1,0,"['市长办公会议纪要〔2016〕1号.cebx', '市长办公会议纪要〔2016〕1号.doc']"
BFCE5BD58BC8143B48257F330039748C,联席会议纪要〔2015〕12号,市四套领导班子秘书长暨办公厅主任联席会议纪要〔2015〕12号,"20160107T182733,88+08","20180205T201335,50+08",归档,1,0,"['市四套领导班子秘书长暨办公厅主任联席会议纪要〔2015〕12号.doc', '市四套领导班子秘书长暨办公厅主任联席会议纪要〔2015〕12号.cebx']"
527B59889BA8DF1148257F33003C33A6,府办简复  第 B20151717号,简复单:关于申请划转安置房源的请示,"20160107T185733,82+08","20161221T150107,15+08",归档,1,0,府办简复第B20151717号.cebx
89355E019188575448257F34000BD6E5,〔2016〕号,杭州市人民政府办公厅关于成立杭州市主城区残疾人机动轮椅车更新和车棚安装工作领导小组的通知,"20160108T100919,09+08","20190218T162613,42+08",归档,1,0,ReceiveFile_48257F34000BD69E.doc
FB16BA0126B11F0948257F34000F7965,〔2016〕号,市领导对《关于调整杭州市主城区残疾人机动轮椅车更新及车棚安装经费补贴方案的请示》的批示,"20160108T104901,17+08","20170310T170804,92+08",归档,1,0,ReceiveFile_48257F34000F78FD.doc
222DEDA7DCDF4E3748257F3400101297,情况交流〔2016〕3号,刊物：情况交流第3期(总第1413期) “我看杭州转型发展”调研情况报告,"20160108T105533,35+08","20161220T194650,63+08",草稿,1,0,情况交流第3期.doc
1A7D170E995F51AE48257F3400101299,浙政办发〔2015〕124号,浙江省人民政府办公厅关于浙江省第十八届哲学社会科学优秀成果评审情况的通报,"20160108T105533,37+08","20180205T201335,61+08",归档,1,0,"['12_10_SFB-ZZBF15124_PS_Merge.cebx', '12_10_SFB-ZZBF15124_PS_Merge.pdf']"
5DD9FDFDAD0E399248257F3400109152,〔2016〕号,杭州市上城区人民法院行政判决书,"20160108T110057,78+08","20180205T201335,71+08",归档,1,0,ReceiveFile_48257F3400109112.doc
2C01918A9C323C0448257F3400113A8C,杭房函〔2016〕3号,关于要求协助办理部分引进人才专项经济适用住房购房家庭补交土地收益等价款的函,"20160108T110811,00+08","20161220T194650,85+08",归档,1,0,ReceiveFile_48257F3400113A45.doc
34079732270853FC48257F340026694A,情况交流〔2016〕4号,刊物：情况交流第4期(总第1414期) 实干至上  行动至上，奋力谱写杭州“十三五”发展新篇章——各地各有关单位学习贯彻市委十一届十次全体（扩大）会议精神（一）,"20160108T145933,22+08","20161220T194650,88+08",草稿,1,0,情况交流4（全会）.doc
3B33CFA43E9AE4F048257F3400317D67,杭州政务普刊〔2016〕3号,刊物：杭州政务普刊第3期(总第4807期)  ,"20160108T170033,67+08","20161220T194650,90+08",草稿,1,0,201601-08-3.doc
E21610C171C2B0D948257F3400317D6B,杭政办函〔2016〕1号,杭州市人民政府办公厅关于成立杭州市儿童福利工作领导小组等议事协调机构的通知,"20160108T170033,71+08","20161220T194650,93+08",归档,1,0,"['杭政办函〔2016〕1号.cebx', '杭政办函〔2015〕1号.doc', '杭政办函〔2016〕1号.doc']"
4298888D761865C448257F340033E170,浙纪发〔2015〕9号,关于深入贯彻落实中央八项规定精神严明纪律要求确保2016年元旦春节风清气正的通知,"20160108T172640,48+08","20180205T201335,79+08",归档,1,0,ReceiveFile_6107417B7BC56836.doc
C538CD6012A08B0D48257F34003453D5,每日动态〔2016〕5号,刊物：每日动态第5期(总第4495期)  ,"20160108T173133,33+08","20161220T194651,02+08",草稿,1,0,动态2016-5期.doc
28D2634414EDEEDB48257F340035A44F,税总党组发〔2015〕201号,中共国家税务总局党组关于转发《中共中央纪委关于强化监督执纪问责确保2016年元旦春节风清气正的通知》的通知,"20160108T174554,71+08","20180205T201335,87+08",归档,1,0,"['001.doc', '通知.doc']"
31799B02417BE36948257F3400371334,今日要情〔2016〕5号,刊物：今日要情第5期(总第2498期) ,"20160108T180133,96+08","20161220T194651,12+08",草稿,1,0,今日要情5.doc
E569D25C4B4EDB5C48257F340039E97C,今日要情〔2016〕5号,刊物：今日要情第5期(总第2498期) ,"20160108T183233,24+08","20161220T194651,14+08",草稿,1,0,今日要情5.doc
